,Access Number,Azimuth,Elevation,Range,Time,C/No,Eb/No,BER,EIRP,Free Space Loss,Xmtr Elevation,Xmtr Azimuth,Xmtr Gain,Xmtr Power,Rcvd. Iso. Power,Carrier Power at Rcvr Input,x,y,z,xVel,yVel,zVel,RelSpeed,Lat,Lon,Alt,Modulation
398,14,261.31218639864954,77.44978191094978,647.8675182728787,23 Jun 2025 10:39:50.000000000,29.92341310449745,26.913113147857636,1e-30,16.108808983068375,174.78453474164172,10.69140854478496,130.60788947986782,-13.891191016931625,30.0,-158.67572575857335,-158.67572575857335,5936.557906017777,612.7375545406713,-3669.773651219238,3.9996893113744756,-0.8084510724442724,6.34070997281926,7.540272586814693,-31.601887783720148,-65.60128850443304,633.7996828850365,BPSK
399,14,264.38887104950845,77.37981602444107,648.0040310163423,23 Jun 2025 10:39:51.000000000,21.935181952137764,18.92488199549795,1e-30,8.122407849477062,174.78636476041007,10.668399987519734,132.14220039877029,-21.87759215052294,30.0,-166.66395691093302,-166.66395691093302,5940.554160383646,611.9287462221641,-3663.430798941688,3.992809467467757,-0.8091605759365113,6.344969195922974,7.540285298207322,-31.54085723526657,-65.61708566678956,633.7765787644017,BPSK
400,14,267.4222344815545,77.27493461723427,648.222137367738,23 Jun 2025 10:39:52.000000000,32.85276660177039,29.842466645130582,1e-30,19.042915519430792,174.78928778073117,10.64300956546631,133.58785152159936,-10.957084480569208,30.0,-155.7463722613004,-155.7463722613004,5944.543533625929,611.1192288695644,-3657.0836893825654,3.985924943616174,-0.8098691474066334,6.349221081816412,7.540298007230531,-31.479824800692768,-65.63286778955049,633.7534888276542,BPSK
401,14,270.3965964663329,77.136083328311,648.5217555214058,23 Jun 2025 10:39:53.000000000,23.508442077982625,20.498142121342813,1e-30,9.702604818691507,174.79330160377967,10.615274112280328,134.9500965524721,-20.297395181308495,30.0,-165.09069678508814,-165.09069678508814,5948.526021051624,610.3090034168165,-3650.7323299007503,3.9790357477648617,-0.8105767859744463,6.353465625412764,7.540310713840175,-31.418790484574366,-65.64863492777253,633.7304131621775,BPSK
402,14,273.29814135288643,76.96447078040013,648.9027729871353,23 Jun 2025 10:39:54.000000000,31.81908639085412,28.80878643421431,1e-30,18.01835073967958,174.79840321189624,10.58523364580386,136.23404490060182,-11.98164926032042,30.0,-156.78005247221665,-156.78005247221665,5952.50161799571,609.4980707959427,-3644.3767278280407,3.972141887830122,-0.8112834907637534,6.357702821655143,7.5403234179922425,-31.357754291269647,-65.66438713634571,633.7073518552036,BPSK
403,14,276.11520360341996,76.7615241051334,649.365046800034,23 Jun 2025 10:39:55.000000000,27.253575746766717,24.243275790126905,1e-30,13.45902565981845,174.8045887761225,10.552930887924054,137.44460414340165,-16.540974340181553,30.0,-161.34556311630408,-161.34556311630408,5956.470319777747,608.6864319435864,-3638.016890538836,3.9652433717747124,-0.81198926089623,6.361932665470027,7.540336119642722,-31.296716225281205,-65.68012446992442,633.6843049939408,BPSK
404,14,278.8384094850652,76.52884039089021,649.908404707865,23 Jun 2025 10:39:56.000000000,31.950053326172867,28.939753369533054,1e-30,18.16276814114505,174.81185367804298,10.518411387504099,138.58645702191424,-11.837231858854949,30.0,-156.64908553689793,-156.64908553689793,5960.432122205405,607.8740834371863,-3631.6528253545343,3.958340206910475,-0.8126940983761939,6.366155151833177,7.5403488187478205,-31.23567629120376,-65.69584698294014,633.6612726655649,BPSK
405,14,281.46068690323744,76.26813966583771,650.5326418404402,23 Jun 2025 10:39:57.000000000,23.076903327397147,20.066603370757335,1e-30,9.297956936768925,174.82019247244256,10.481723285369098,139.6640411761676,-20.702043063231077,30.0,-165.52223553567362,-165.52223553567362,5964.3870197301185,607.0610349181325,-3625.28453965239,3.951432402391236,-0.813397996573455,6.370370275688322,7.540361515263734,-31.17463449341517,-65.71155472965995,633.6382549570866,BPSK
406,14,283.97716173605335,75.98121663601266,651.2375265472766,23 Jun 2025 10:39:58.000000000,33.0715166915198,30.061216734879984,1e-30,19.30197680215916,174.82959897371015,10.442917122795574,140.68153848660782,-10.698023197840838,30.0,-155.527622171551,-155.527622171551,5968.335008152673,606.2472829727077,-3618.912040801495,3.9445199655818053,-0.814100957496648,6.374578032003056,7.540374209146811,-31.11359083648926,-65.72724776411006,633.6152519555187,BPSK
407,14,286.3849734537463,75.66990073171381,652.0227971981068,23 Jun 2025 10:39:59.000000000,22.512056106731766,19.501756150091953,1e-30,8.752983466178286,174.8400662225173,10.402045629280153,141.64287296655965,-21.247016533821714,30.0,-166.08708275633902,-166.08708275633902,5972.2760828379205,605.4328285378668,-3612.5353361750235,3.9376029044451006,-0.8148029802762286,6.378778415751848,7.540386900353534,-31.052545324782738,-65.74292614015442,633.5922637477198,BPSK
408,14,288.6830354694365,75.33601978211068,652.8881645183617,23 Jun 2025 10:40:00.000000000,30.42264026141602,27.412340304776208,1e-30,16.67508792586804,174.85158652752284,10.359163572248256,142.55171440141373,-13.324912074131959,30.0,-158.17649860165477,-158.17649860165477,5976.210239596208,604.6176681891174,-3606.1544331575187,3.930681226361131,-0.8155040668975921,6.382971421915651,7.540399588840518,-30.9914979629,-65.75858991140868,633.5692904205547,BPSK
409,14,290.87177132887484,74.98137224720115,653.8333083201345,23 Jun 2025 10:40:01.000000000,32.89442786455994,29.88412790792012,1e-30,19.159440434933433,174.8641514334443,10.314327902021844,143.41149822962439,-10.840559565066565,30.0,-155.70471099851085,-155.70471099851085,5980.137472935768,603.801811588784,-3599.7693391141474,3.923754940476126,-0.816204210782059,6.387157045493302,7.540412274564561,-30.930448755125962,-65.77423913134761,633.5463320607017,BPSK
410,14,292.9528411657058,74.60770228875101,654.8578837546455,23 Jun 2025 10:40:02.000000000,24.38811277299466,21.377812816354847,1e-30,10.666725726746865,174.87775181682298,10.267597036833745,144.22541547429617,-19.333274273253135,30.0,-164.21102609007613,-164.21102609007613,5984.057778670412,602.9852553185423,-3593.3800614611005,3.916824054205611,-0.8169034139220794,6.39133528146853,7.5404249574825455,-30.869397705837926,-65.78987385322905,633.5233887547956,BPSK
411,14,294.9288846035104,74.21668434822259,655.9615181607861,23 Jun 2025 10:40:03.000000000,26.555047648021535,23.544747691381723,1e-30,12.848286642406919,174.89237785745615,10.219031050725246,144.9964379555388,-17.151713357593085,30.0,-162.04409121504924,-162.04409121504924,5987.971152213408,602.1680003161017,-3586.9866075646673,3.9098885755068578,-0.8176016754577526,6.395506124867289,7.5404376375516415,-30.808344819660945,-65.80549413006551,633.5004605894778,BPSK
412,14,296.80328306257303,73.80991087175711,657.1438136423793,23 Jun 2025 10:40:04.000000000,32.86721763073144,29.856917674091626,1e-30,19.176097854497343,174.90801908683667,10.168691361652773,145.72732543801996,-10.823902145502657,30.0,-155.73192123233935,-155.73192123233935,5991.87758939832,601.3500431484775,-3580.5889848402408,3.9029485117927676,-0.8182989973617294,6.399669570697361,7.54045031472911,-30.74729010090088,-65.82110001473174,633.4775476512069,BPSK
413,14,298.57995428616925,73.38888647579036,658.4043438240044,23 Jun 2025 10:40:05.000000000,32.85935386323365,29.849053906593838,1e-30,19.184879360426663,174.9246643602638,10.11664071579369,146.420645606538,-10.815120639573337,30.0,-155.73978499983713,-155.73978499983713,5995.77708474694,600.5313935100371,-3574.1872007108814,3.8960038722783286,-0.8189953730986854,6.40382561396683,7.54046298897239,-30.686233554007902,-65.8366915598788,633.4546500264032,BPSK
414,14,300.263170796624,72.9550220867058,659.7426615048696,23 Jun 2025 10:40:06.000000000,28.72035434727399,25.710054390634177,1e-30,15.063517457910713,174.94230197370752,10.062942797055417,147.07877787365726,-14.936482542089287,30.0,-159.8787845157968,-159.8787845157968,5999.669634570001,599.7120435859856,-3567.7812625651068,3.8890546637498082,-0.8196908074788876,6.407974249726691,7.540475660239205,-30.625175183164636,-65.85226881801243,633.4317678013116,BPSK
415,14,301.85741846630765,72.50963681677987,661.158291467873,23 Jun 2025 10:40:07.000000000,12.721217209590847,9.710917252951035,7.60087847692112e-06,-0.9170020683505562,174.96091958512937,10.007662257616488,147.70393464422523,-30.917002068350556,30.0,-175.87792165347994,-175.87792165347994,6003.555233411071,598.8920030830259,-3561.3711778305383,3.8821008954301,-0.8203852939920288,6.412115473005566,7.540488328487418,-30.564114993007664,-65.86783184135886,633.4089010622794,BPSK
416,14,303.3672731424106,72.05395679614472,662.6507392955479,23 Jun 2025 10:40:08.000000000,24.575329271552178,21.565029314912366,1e-30,10.956694755933178,174.98050434745178,9.950864288092053,148.2981621510389,-19.043305244066822,30.0,-164.02380959151859,-164.02380959151859,6007.433877578117,598.0712641799923,-3554.956953932717,3.8751425741444945,-0.8210788374294725,6.416249278853947,7.540500993675125,-30.503052987802835,-65.88338068201989,633.3860498954156,BPSK
417,14,304.79731342756156,71.58912058260516,664.2194841158896,23 Jun 2025 10:40:09.000000000,30.277881298547506,27.267581341907693,1e-30,16.6797852658761,175.0010428303994,9.89261479371865,148.86336769384476,-13.320214734123903,30.0,-158.32125756452328,-158.32125756452328,6011.30556164641,597.249836593194,-3548.5385982875655,3.8681797091060663,-0.8217714313082379,6.420375662331503,7.540513655760658,-30.441989171857955,-65.89891539189736,633.3632143867774,BPSK
418,14,306.15204448485923,71.1161806644538,665.8639875851354,23 Jun 2025 10:40:10.000000000,32.52759147807931,29.517291521439496,1e-30,18.95097377098018,175.02252115597167,9.832979871457725,149.4013136598104,-11.04902622901982,30.0,-156.07154738499148,-156.07154738499148,6015.170281927792,596.4277124943796,-3542.1161183468043,3.861212307167517,-0.822463080401695,6.424494618495346,7.540526314702536,-30.38092354957399,-65.91443602268389,633.3403946223806,BPSK
