,Access Number,Azimuth,Elevation,Time,C/No,Eb/No,BER,Range,EIRP,Free Space Loss,Xmtr Elevation,Xmtr Azimuth,Xmtr Gain,Xmtr Power,Rcvd. Iso. Power,Carrier Power at Rcvr Input,x,y,z,xVel,yVel,zVel,RelSpeed
244,9,178.77547914146547,24.073817421171082,21 Jun 2025 11:31:26.000000000,84.02262458262037,81.01232462598055,1e-30,1326.0284461186247,76.42935314446811,181.00586742491853,0.09370000000088904,-179.49861043939714,46.4293531444681,30.0,-104.57651428045043,-104.57651428045043,2908.8682233204163,828.6209946777565,-6320.312663466161,6.852966650774283,-0.5387782253256346,3.0836735358038974,7.534087626788452
245,9,178.8897632686382,24.24816771490204,21 Jun 2025 11:31:27.000000000,84.0619394724567,81.05163951581689,1e-30,1320.0400147247383,76.42935314599681,180.9665525366109,0.09370000000477874,-179.5423348099295,46.429353145996814,30.0,-104.53719939061409,-104.53719939061409,2915.7193907517726,828.0817416768858,-6317.22538271006,6.849606062548025,-0.5397341175070737,3.0909848057888007,7.534096043940044
246,9,179.00545098476348,24.42371279065928,21 Jun 2025 11:31:28.000000000,84.10135145783308,81.09105150119326,1e-30,1314.0639376224096,76.42935314446811,180.92714054970583,0.09370000000088904,-179.58725790787935,46.4293531444681,30.0,-104.49778740523772,-104.49778740523772,2922.5671939352737,827.5415331071287,-6314.130792458028,6.846237551644607,-0.540689392303902,3.0982925398293992,7.534104478626587
247,9,179.12256666278287,24.600463791501653,21 Jun 2025 11:31:29.000000000,84.14085988242662,81.13055992578681,1e-30,1308.1003914930545,76.42935314293938,180.88763212358356,0.09369999999699934,-179.63340704362284,46.42935314293938,30.0,-104.45827898064415,-104.45827898064415,2929.411624973061,827.0003695846418,-6311.028896239183,6.84286112181501,-0.5416440486231492,3.1055967295350335,7.5341129308203865
248,9,179.24113521714116,24.778431897319876,21 Jun 2025 11:31:30.000000000,84.18046405212955,81.17016409548974,1e-30,1302.1495558797164,76.42935314293938,180.8480279538806,0.09369999999699934,-179.680810217953,46.42935314293938,30.0,-104.41867481094123,-104.41867481094123,2936.2526759362977,826.4582517297515,-6307.919697606736,6.839476776836363,-0.5425980853669512,3.1128973664817305,7.53412140049367
249,9,179.36118211918907,24.957628322471646,21 Jun 2025 11:31:31.000000000,84.22016323284019,81.20986327620038,1e-30,1296.2116131743492,76.42935314293938,180.80832877316996,0.09369999999699934,-179.7294961415034,46.42935314293938,30.0,-104.37897563023058,-104.37897563023058,2943.0903389345663,825.9151801609962,-6304.803200106548,6.836084520477639,-0.5435515014432788,3.1201944422861705,7.5341298876186595
250,9,179.48273341062313,25.138064309264596,21 Jun 2025 11:31:32.000000000,84.25995665653164,81.24965669989183,1e-30,1290.2867487363046,76.42935314599681,180.76853535253593,0.09370000000477874,-179.77949425395838,46.429353145996814,30.0,-104.33918220653915,-104.33918220653915,2949.9246060350697,825.3711555016761,-6301.679407313887,6.832684356539726,-0.5445042957543723,3.12748794851946,7.534138392167489
251,9,179.60581572012669,25.31975112568989,21 Jun 2025 11:31:33.000000000,84.29984350536586,81.28954354872604,1e-30,1284.3751508611194,76.42935314446811,180.72864850217303,0.09370000000088904,-179.83083474478266,46.4293531444681,30.0,-104.29929535770495,-104.29929535770495,2956.755469354995,824.8261783723952,-6298.548322791376,6.829276288809548,-0.5454564672098935,3.1347778768056784,7.534146914112289
252,9,179.7304562781343,25.50270005910026,21 Jun 2025 11:31:34.000000000,84.33982293468979,81.32952297804998,1e-30,1278.4770108752334,76.42935314446811,180.6886690728491,0.09370000000088904,-179.88354857370877,46.4293531444681,30.0,-104.25931592838099,-104.25931592838099,2963.5829210094457,824.2802493956309,-6295.409950112581,6.825860321085915,-0.5464080147186449,3.142064218766449,7.534155453425174
253,9,179.85668304509548,25.686922410035294,21 Jun 2025 11:31:35.000000000,84.37989405024675,81.36959409360693,1e-30,1272.592523214752,76.42935314446811,180.64859795729217,0.09370000000088904,-179.93766754092886,46.4293531444681,30.0,-104.21924481282404,-104.21924481282404,2970.40695367213,823.7333670208884,-6292.264292882074,6.8224364568004185,-0.5473589421537689,3.1493469659790563,7.534164010078134
254,9,179.98452427906167,25.87242948816724,21 Jun 2025 11:31:36.000000000,84.42005591799358,81.40975596135377,1e-30,1266.7218854264318,76.42935314599681,180.608436091074,0.09370000000477874,-179.9932241141279,46.429353145996814,30.0,-104.1790829450772,-104.1790829450772,2977.2275582637544,823.1855362225714,-6289.111354687384,6.819004700567605,-0.5483092384846813,3.156626110070265,7.534172584043192
255,9,180.11400922638,26.05923260699476,21 Jun 2025 11:31:37.000000000,84.460307553805,81.45000759716518,1e-30,1260.8652982012243,76.42935314446811,180.56818445373392,0.09370000000088904,179.9497482568202,46.4293531444681,30.0,-104.1388313092658,-104.1388313092658,2984.0447275178667,822.6367554533291,-6285.951139125921,6.815565055811754,-0.5492589075953537,3.1639016426801736,7.534181175292337
256,9,180.24516768991256,26.24734307520534,21 Jun 2025 11:31:38.000000000,84.50064793696662,81.4903479803268,1e-30,1255.0229655014737,76.42935314446811,180.52784407057229,0.09370000000088904,179.89121531102967,46.4293531444681,30.0,-104.09849092610416,-104.09849092610416,2990.85845353606,822.0870253421824,-6282.783649818037,6.812117526382051,-0.550207948393715,3.1711735554146103,7.534189783797464
257,9,180.37803015980757,26.43677219167693,21 Jun 2025 11:31:39.000000000,84.54107599545699,81.53077603881718,1e-30,1249.19509456233,76.42935314599681,180.4874160136106,0.09370000000477874,179.8311419039101,46.429353145996814,30.0,-104.05806286761378,-104.05806286761378,2997.6687284353225,821.5363465182603,-6279.6088903871305,6.808662116130904,-0.5511563597901534,3.178441839895458,7.53419840953046
258,9,180.51262783210407,26.627531238506098,21 Jun 2025 11:31:40.000000000,84.58159060460838,81.57129064796857,1e-30,1243.381895945083,76.42935314446811,180.44690140293054,0.09370000000088904,179.76949198252842,46.4293531444681,30.0,-104.0175482584624,-104.0175482584624,3004.4755443479894,820.9847196107917,-6276.42686445962,6.805198828913829,-0.5521041406975189,3.1857064877606525,7.534207052463172
259,9,180.6489926275633,26.819631473158623,21 Jun 2025 11:31:41.000000000,84.62219060092117,81.61189064428136,1e-30,1237.5835836056824,76.42935314599681,180.40630140814642,0.09370000000477874,179.70622856032003,46.429353145996814,30.0,-103.9769482621496,-103.9769482621496,3011.278893404457,820.4321452506867,-6273.237575672934,6.801727668598266,-0.553051290028262,3.192967490645752,7.534215712567417
260,9,180.7871572115932,27.0130841210108,21 Jun 2025 11:31:42.000000000,84.66287475780004,81.65257480116024,1e-30,1231.8003749391994,76.42935314446811,180.36561724973888,0.09370000000088904,179.6413136909574,46.4293531444681,30.0,-103.93626410527075,-103.93626410527075,3018.0787677447424,819.8786240694699,-6270.041027670126,6.798248639057662,-0.5539978066963778,3.2002248401962348,7.534224389814971
261,9,180.9271550140051,27.207900366322367,21 Jun 2025 11:31:43.000000000,84.70364180687845,81.69334185023864,1e-30,1226.0324908591213,76.42935314446811,180.32485020066045,0.09370000000088904,179.57470844172218,46.4293531444681,30.0,-103.89549705619233,-103.89549705619233,3024.8751594897467,819.3241567016404,-6266.837224113433,6.794761744186195,-0.5549436896133574,3.2074785280368574,7.534233084177539
262,9,181.06902025088448,27.404091345058305,21 Jun 2025 11:31:44.000000000,84.74449042004755,81.73419046340774,1e-30,1220.2801558086942,76.42935314446811,180.28400158749136,0.09370000000088904,179.50637286541797,46.4293531444681,30.0,-103.85464844302325,-103.85464844302325,3031.668060793039,818.7687437802291,-6263.626168659894,6.791266987872282,-0.5558889376958703,3.214728545826832,7.534241795626843
