,Access Number,Azimuth,Elevation,Range,Time,C/No,Eb/No,BER,EIRP,Free Space Loss,Xmtr Elevation,Xmtr Azimuth,Xmtr Gain,Xmtr Power,x,y,z,xVel,yVel,zVel,RelSpeed,Lat,Lon,Alt,Modulation
608,12,98.86570396603317,3.481920162203638,2572.461290654618,21 Jun 2025 19:21:02.000000000,40.007682278112526,36.99738232147271,1e-30,38.17033099381556,186.7617875787738,2.408822794213468,74.98557752116412,8.170330993815561,30.0,-4243.04979444996,810.178214452499,-5516.405575916309,5.995985994925899,0.5629549106308931,-4.530702109388601,7.536313945608244,-52.24474298139817,-31.01843515113472,641.6593277460214,BPSK
609,12,100.26861444499744,3.899451134755866,2532.98183652555,21 Jun 2025 19:21:12.000000000,39.828587494874256,36.81828753823444,1e-30,37.85690075398489,186.6274521221814,2.473893822141324,75.71741540006586,7.856900753984885,30.0,-4182.846621345375,815.7608184081465,-5561.391678585379,6.044668836704712,0.5535607648141831,-4.466524382795639,7.536198705440213,-52.844289068663876,-31.2872648175351,641.8871049085504,BPSK
610,12,101.71770231107516,4.309581047349051,2494.9134545643915,21 Jun 2025 19:21:22.000000000,39.62432358746638,36.614023630826566,1e-30,37.52110503694855,186.49592031255295,2.5393174627211876,76.45879892494388,7.521105036948548,30.0,-4122.160101346639,821.2491680592725,-5605.733462903759,6.0926497382203815,0.5441033421300341,-4.40183384028063,7.536084556120219,-53.44330580768954,-31.56242042039656,642.1130709060833,BPSK
611,12,103.21352170116238,4.711078620980872,2458.3266547352164,21 Jun 2025 19:21:32.000000000,39.42335764021024,36.41305768357043,1e-30,37.19182118942235,186.36760241228288,2.604769358132542,77.21020203866037,7.191821189422347,30.0,-4060.9972790596566,826.6426359847876,-5649.425838691472,6.139923287807963,0.5345837384763614,-4.336638008561653,7.535971534640474,-54.04177133740396,-31.84421823880701,642.3371364570971,BPSK
612,12,104.75641761840643,5.102615822923365,2423.2933177474506,21 Jun 2025 19:21:42.000000000,39.253800511823705,36.2435005551839,1e-30,36.897591954364884,186.242930305612,2.6698846238730556,77.97204458138769,6.897591954364884,30.0,-3999.365253329198,831.9406028456295,-5692.463791286666,6.186484156224013,0.5250030608160718,-4.270944468445834,7.535859677676134,-54.639662341404694,-32.13299503802171,642.5592129822709,BPSK
613,12,106.34649330906588,5.482771358168371,2389.8863348078235,21 Jun 2025 19:21:52.000000000,39.13001631738232,36.11971636074251,1e-30,36.65323298501373,186.1223555307022,2.7342583481140474,78.74467444390018,6.653232985013729,30.0,-3937.271174605294,837.1424662588138,-5734.8423820769685,6.232327098278153,0.5153624135528042,-4.204760853936592,7.535749021565987,-55.23695392259062,-32.429109735748824,642.7792126425885,BPSK
614,12,107.98357703958882,5.850036705699387,2358.1792014754187,21 Jun 2025 19:22:02.000000000,39.005592458441136,35.99529250180132,1e-30,36.41280029986451,186.00634670449415,2.797447328088294,79.52834989725922,6.412800299864507,30.0,-3874.72224660659,842.2476291411434,-5776.55674896595,6.277446951696984,0.5056629164157412,-4.138094851407132,7.535639602293228,-55.833619465495836,-32.73294522977605,642.9970483772964,BPSK
615,12,109.66718890817589,6.202825481358339,2328.2455272238853,21 Jun 2025 19:22:12.000000000,38.68226131153777,35.67196135489796,1e-30,35.978508605436524,185.89538615696952,2.8589732650904764,80.32322139849032,5.978508605436526,30.0,-3811.725723549349,847.2555085443,-5817.602106973737,6.32183863882189,0.4959056907846633,-4.070954198570855,7.535531455465878,-56.429630484451664,-33.04491040478264,643.2126339413446,BPSK
616,12,111.3965089444262,6.539486185497365,2300.1584849497517,21 Jun 2025 19:22:22.000000000,37.62716062667354,34.61686067003373,1e-30,34.81798758840406,185.7899658248013,2.918327569387021,81.12931719094527,4.817987588404055,30.0,-3748.2889088060233,852.1655382007491,-5857.973748652521,6.365497167273111,0.4860918547613455,-4.00334668372349,7.535424616297823,-57.02495645646434,-33.365442338847295,643.4258839426092,BPSK
617,12,113.17034778557402,6.858318407490343,2273.9902148674873,21 Jun 2025 19:22:32.000000000,34.33608227651307,31.32578231987326,1e-30,31.427525855406806,185.69058244196452,2.9749778349863747,81.94652418609657,1.427525855406804,30.0,-3684.4191576942567,856.9771520666544,-5897.66704463018,6.408417628289,0.47622255079345505,-3.9352801447427,7.535319119589798,-57.61956463591118,-33.695008732035774,643.6367138784716,BPSK
