,Access Number,Azimuth,Elevation,Range,Time,C/No,Eb/No,BER,EIRP,Free Space Loss,Xmtr Elevation,Xmtr Azimuth,Xmtr Gain,Xmtr Power,Rcvd. Iso. Power,Carrier Power at Rcvr Input,x,y,z,xVel,yVel,zVel,RelSpeed,Lat,Lon,Alt,Modulation
729,14,343.3870580320281,3.9266841642688104,2489.2113211188716,23 Jun 2025 10:45:05.000000000,98.31919762717787,95.30889767053806,1e-30,96.19610472533579,186.4760459612287,1.909095910416423e-06,164.08155648003194,66.19610472533577,30.0,-90.27994123589292,-90.27994123589292,6859.83154946378,312.0386586949314,-1382.539781620268,1.5153835028090252,-0.9879808874257773,7.324044222419191,7.5441445616091105,-11.309012227493005,-70.19888782918427,627.3971913943624,BPSK
730,14,343.3951498868329,3.8529467394669545,2496.1258629321987,23 Jun 2025 10:45:06.000000000,98.29510337502083,95.28480341838102,1e-30,96.19610472533579,186.50014021338575,1.4787793334710982e-06,167.80575500032344,66.19610472533577,30.0,-90.30403548804996,-90.30403548804996,6861.342987940922,311.05048178332567,-1375.214758530348,1.507418006587509,-0.9883426077320905,7.3256494337177,7.544154676474455,-11.247564552673811,-70.21186412025564,627.3829161381057,BPSK
731,14,343.4031905175015,3.779443601397516,2503.041099718992,23 Jun 2025 10:45:07.000000000,98.27107336269654,95.26077340605673,1e-30,96.19610472533579,186.52417022571,1.4787793334710982e-06,164.10448326480645,66.19610472533577,30.0,-90.32806550037424,-90.32806550037424,6862.846460075884,310.0619387071289,-1367.8881344432957,1.4994507186277142,-0.988703183407059,7.327246124550258,7.544164778967198,-11.186116179892128,-70.22483671694631,627.3686776166945,BPSK
732,14,343.41118062759546,3.7061728646091647,2509.9570153403256,23 Jun 2025 10:45:08.000000000,98.24710729825165,95.23680734161184,1e-30,96.19610472533579,186.54813629015493,1.909095910416423e-06,164.1159412093997,66.19610472533577,30.0,-90.35203156481913,-90.35203156481913,6864.341963633015,309.0730406225486,-1360.5599178613586,1.4914816496685739,-0.9890626118514416,7.328834292954596,7.544174869066052,-11.124667112058253,-70.23780564161424,627.3544758731288,BPSK
733,14,343.41912058017675,3.6331326285733323,2516.8735971308256,23 Jun 2025 10:45:09.000000000,98.2232048799493,95.21290492330948,1e-30,96.19610472533579,186.57203870845728,1.4787793334710982e-06,167.84749574761437,66.19610472533577,30.0,-90.37593398312148,-90.37593398312148,6865.829497054494,308.0837836753875,-1353.2301173455908,1.4835108083490678,-0.9894208937166745,7.330413936971985,7.544184946749697,-11.063217352496693,-70.25077091652315,627.3403109503446,BPSK
734,14,343.42701073405004,3.560321012091125,2523.7908326188312,23 Jun 2025 10:45:10.000000000,98.19936580769927,95.18906585105945,1e-30,96.19610472533579,186.5958777807073,1.909095910416423e-06,164.13936812588915,66.19610472533577,30.0,-90.39977305537151,-90.39977305537151,6867.309058804018,307.0941639970116,-1345.8987413847594,1.4755382032286866,-0.9897780296360511,7.331985054669891,7.544195011996986,-11.001766904271767,-70.26373256393936,627.3261828910041,BPSK
735,14,343.4348517741999,3.4877361894237175,2530.708706018746,23 Jun 2025 10:45:11.000000000,98.17558979508249,95.16528983844267,1e-30,96.19610472533579,186.61965379332406,1.909095910416423e-06,164.15092493463845,66.19610472533577,30.0,-90.42354906798829,-90.42354906798829,6868.780646671961,306.10419275521394,-1338.5657985178982,1.4675638450886173,-0.9901340170478248,7.3335476441097525,7.5442050647867624,-10.94031577055108,-70.27669060607974,627.3120917376531,BPSK
736,14,343.4426440481386,3.415376318714784,2537.627205072554,23 Jun 2025 10:45:12.000000000,98.1518765457551,95.14157658911529,1e-30,96.19610472533579,186.64336704265145,1.909095910416423e-06,164.16280621545434,66.19610472533577,30.0,-90.44726231731568,-90.44726231731568,6870.244259133807,305.1138660891833,-1331.231297274745,1.459587742533779,-0.9904888565918131,7.3351017033713175,7.544215105097959,-10.878863954708917,-70.28964506509735,627.2980375326772,BPSK
737,14,343.4503880087731,3.3432395891725277,2544.5463165012466,23 Jun 2025 10:45:13.000000000,98.128225769118,95.11792581247819,1e-30,96.19610472533579,186.66701781928856,1.909095910416423e-06,167.90291032611577,66.19610472533577,30.0,-90.47091309395277,-90.47091309395277,6871.699894447294,304.1231851482162,-1323.8952461989688,1.451609904906421,-0.9908425478402686,7.33664723054005,7.544225132909544,-10.817411459600192,-70.30259596318547,627.2840203181802,BPSK
738,14,343.45808399442905,3.271324197062878,2551.4660282976297,23 Jun 2025 10:45:14.000000000,98.10463717244126,95.09433721580145,1e-30,96.19610472533579,186.6906064159653,1.4787793334710982e-06,164.1860486941053,66.19610472533577,30.0,-90.49450169062952,-90.49450169062952,6873.147551105487,303.13214606481665,-1316.5576538117505,1.4436303408012718,-0.9911950914073508,7.338184223718643,7.544235148200592,-10.755958288649705,-70.31554332242229,627.2700401362104,BPSK
739,14,343.4657326666505,3.1996283922670092,2558.386325173632,23 Jun 2025 10:45:15.000000000,98.08111047635728,95.07081051971747,1e-30,96.19610472533579,186.7141331120493,1.4787793334710982e-06,164.1980618470295,66.19610472533577,30.0,-90.5180283867135,-90.5180283867135,6874.587226944308,302.14076001569174,-1309.2185286474103,1.4356490609974732,-0.9915464847838119,7.339712681011825,7.544245150950216,-10.694504444814719,-70.32848716491883,627.2560970285319,BPSK
740,14,343.4733343530959,3.1281504083860727,2565.3071953287936,23 Jun 2025 10:45:16.000000000,98.05764539177062,95.04734543513081,1e-30,96.19610472533579,186.73759819663593,1.909095910416423e-06,167.94445799521344,66.19610472533577,30.0,-90.54149347130019,-90.54149347130019,6876.018920470114,301.1490231392892,-1301.877879261892,1.4276660741282818,-0.9918967285908799,7.341232600536144,7.5442551411375804,-10.63304993141519,-70.34142751270122,627.2421910368075,BPSK
741,14,343.4808893775992,3.056888496957653,2572.2286271163625,23 Jun 2025 10:45:17.000000000,98.03424163125416,95.02394167461435,1e-30,96.19610472533579,186.7610019571524,1.4787793334710982e-06,164.22153654258213,66.19610472533577,30.0,-90.56489723181662,-90.56489723181662,6877.442630204186,300.15693156457377,-1294.535714169619,1.4196813887810253,-0.9922458234299093,7.342743980427299,7.5442651187419605,-10.571594751614624,-70.35436438778461,627.2283222024918,BPSK
742,14,343.48839838490727,2.9858409622512294,2579.150605590647,23 Jun 2025 10:45:18.000000000,98.01089892066176,95.00059896402195,1e-30,96.19610472533579,186.7843446677448,1.4787793334710982e-06,164.2334975558103,66.19610472533577,30.0,-90.58823994240903,-90.58823994240903,6878.858354013578,299.16449647677,-1287.192041916761,1.4116950157500086,-0.9925937668303277,7.3442468188192365,7.544275083742658,-10.510138908472175,-70.36729781216636,627.2144905668372,BPSK
743,14,343.49586168859037,2.9150060918735634,2586.0731192911203,23 Jun 2025 10:45:19.000000000,97.98761697617172,94.97731701953191,1e-30,96.19610472533579,186.80762661223483,1.4787793334710982e-06,167.98631973916596,66.19610472533577,30.0,-90.61152188689906,-90.61152188689906,6880.2660904305785,298.1717140119687,-1279.84687106485,1.4037069636744408,-0.9929405594000891,7.345741113859064,7.544285036119015,-10.448682405201923,-70.38022780778887,627.2006961709368,BPSK
744,14,343.5032795986076,2.844382190693317,2592.9961569063025,23 Jun 2025 10:45:20.000000000,97.9643955155984,94.95409555895858,1e-30,96.19610472533579,186.83084807280818,1.4787793334710982e-06,164.25704324399257,66.19610472533577,30.0,-90.63474334747241,-90.63474334747241,6881.665838002211,297.17858029768144,-1272.5002101338723,1.3957172411477137,-0.9932862017270643,7.347226863712926,7.54429497585051,-10.387225245017412,-70.39315439656227,627.1869390557258,BPSK
