,Access Number,Azimuth,Elevation,Time,C/No,Eb/No,BER,Range,EIRP,Free Space Loss,Xmtr Elevation,Xmtr Azimuth,Xmtr Gain,Xmtr Power,Rcvd. Iso. Power,Carrier Power at Rcvr Input,x,y,z,xVel,yVel,zVel,RelSpeed,Lat,Lon,Alt,Antenna Azimuth,Antenna Elevation
14,9,85.15759954876573,62.1164164052112,22 Jun 2025 10:21:34.000000000,109.24013634925218,106.22983639261237,1e-30,707.9699615699352,96.19610472533579,175.55510723915438,0.0,0.0,66.19610472533577,30.0,-79.35900251381861,-79.35900251381861,5974.554182198106,502.7592567752702,-3624.4203470445855,3.9357323173245646,-0.8819359065959818,6.3710324402162986,7.540414721437058,17.899928856216086,115.75242107670243,624.7022219191404,85.15759954876573,62.11641640521122
15,9,53.79828227745565,59.71728630237055,22 Jun 2025 10:21:59.000000000,109.06873469929842,106.0584347426586,1e-30,722.0793311800408,96.19610472533579,175.72650888910815,0.0,0.0,66.19610472533577,30.0,-79.53040416377236,-79.53040416377236,6070.772730223161,480.5313712278936,-3463.84747419184,3.7612605075224743,-0.8961809833659452,6.473979556109008,7.540731546296576,16.363886756245567,115.41620991589618,624.5915723882586,53.79828227745565,59.71728630237055
16,9,32.61211479452653,52.24408182129631,22 Jun 2025 10:22:24.000000000,108.40599483190111,105.3956948752613,1e-30,779.3309200796942,96.19610472533579,176.38924875650545,0.0,0.0,66.19610472533577,30.0,-80.19314403116967,-80.19314403116967,6162.595261487204,457.95534807319467,-3300.7583568412433,3.58403081387349,-0.9097793747747887,6.572244751857831,7.541046112037977,14.827385132913694,115.08359381493561,624.5043141796803,32.612114794526526,52.24408182129632
17,9,20.49971843836186,43.85315494234283,22 Jun 2025 10:22:49.000000000,107.4376720734098,104.42737211676999,1e-30,871.2404791786242,96.19610472533579,177.35757151499678,0.0,0.0,66.19610472533577,30.0,-81.16146678966098,-81.16146678966098,6249.954276219186,435.04749243658824,-3135.2711296282546,3.4041712986692487,-0.9227207360047939,6.665754432415149,7.541357831358946,13.290476343513461,114.75417252309008,624.4410663993851,20.499718438361864,43.85315494234283
18,9,13.251645688791065,36.365109821320914,22 Jun 2025 10:23:14.000000000,106.34405357379215,103.33375361715234,1e-30,988.141115473274,96.19610472533579,178.4511900146144,0.0,0.0,66.19610472533577,30.0,-82.25508528927863,-82.25508528927863,6332.78550367031,411.8243696896399,-2967.505760489836,3.221812147234816,-0.9349954248747899,6.754438432952092,7.541666162138638,11.753212088067267,114.42756570004686,624.4023805793756,13.251645688791063,36.36510982132091
19,9,8.552094035903133,30.114924760933516,22 Jun 2025 10:23:39.000000000,105.23910591045919,102.22880595381937,1e-30,1122.1898941459992,96.19610472533579,179.5561376779474,0.0,0.0,66.19610472533577,30.0,-83.36003295261159,-83.36003295261159,6411.02798832423,388.302775260921,-2797.583896138129,3.0370854952388124,-0.9465943687467436,6.838230119499372,7.541970589412387,10.215643521622694,114.10341021992838,624.3887387220822,8.55209403590313,30.114924760933523
20,9,5.287831419318151,24.961458995002715,22 Jun 2025 10:24:04.000000000,104.17882275332694,101.16852279668713,1e-30,1267.8868899132237,96.19610472533579,180.61642083507962,0.0,0.0,66.19610472533577,30.0,-84.42031610974385,-84.42031610974385,6484.624138734894,364.4997115385018,-2625.628758129799,2.850125310905565,-0.9575089824967126,6.917066449842901,7.542270613745485,8.677821348259561,113.78135770219865,624.4005515552618,5.287831419318149,24.96145899500272
21,9,2.895311501105382,20.67730870184256,22 Jun 2025 10:24:29.000000000,103.18504951138193,100.17474955474212,1e-30,1421.5730229441879,96.19610472533579,181.61019407702466,0.0,0.0,66.19610472533577,30.0,-85.41408935168887,-85.41408935168887,6553.519760470281,340.432403941327,-2451.76506102874,2.661067307830945,-0.9677311403624707,6.990888019536507,7.542565749036128,7.1397959006438825,113.4610722329204,624.4381570035544,2.8953115011053825,20.67730870184256
22,9,1.0669558116545186,17.0602421080215,22 Jun 2025 10:24:54.000000000,102.26272692109146,99.25242696445164,1e-30,1580.830486794828,96.19610472533579,182.53251666731512,0.0,0.0,66.19610472533577,30.0,-86.33641194197934,-86.33641194197934,6617.664090771745,316.11826091535687,-2276.118932732983,2.470048852064237,-0.9772532009243626,7.059639105986506,7.542855524075396,5.601617205556341,113.14222824363274,624.5018188824844,1.0669558116545188,17.060242108021505
23,9,359.6229694021477,13.95299574983345,22 Jun 2025 10:25:19.000000000,101.40931138787478,98.39901143123498,1e-30,1744.0385467661888,96.19610472533579,183.38593220053178,0.0,0.0,66.19610472533577,30.0,-87.18982747519601,-87.18982747519601,6677.009831430554,291.5748757009306,-2098.8178308040788,2.2772088706396723,-0.9860680159500416,7.123267713168097,7.543139484728008,4.063335039220559,112.82450851907724,624.5917258195492,-0.3770305978523262,13.952995749833445
24,9,358.45200576314454,11.23821978884786,22 Jun 2025 10:25:44.000000000,100.61937861136454,97.60907865472473,1e-30,1910.0851066647783,96.19610472533579,184.17586497704204,0.0,0.0,66.19610472533577,30.0,-87.97976025170625,-87.97976025170625,6731.513182139481,266.82002370538015,-1919.9904548637446,2.082687754595101,-0.9941689408653701,7.181725616074143,7.543417195853434,2.5249989746660106,112.50760230754993,624.707990406567,-1.5479942368554753,11.238219788847884
25,9,357.4817236181883,8.829128184747534,22 Jun 2025 10:26:09.000000000,99.8867422810539,96.87644232441409,1e-30,2078.1865743115454,96.19610472533579,184.90850130735268,0.0,0.0,66.19610472533577,30.0,-88.7123965820169,-88.7123965820169,6781.133874445083,241.87162533393698,-1739.7666554746856,1.886627252447543,-1.0015498537005916,7.234968403977116,7.543688242873815,0.9866584223293329,112.19120350969438,624.8506485862864,-2.5182763818117087,8.82912818474754
26,9,356.6632109406846,6.661261483870917,22 Jun 2025 10:26:34.000000000,99.20537356618665,96.19507360954684,1e-30,2247.775693207366,96.19610472533579,185.58987002221994,0.0,0.0,66.19610472533577,30.0,-89.39376529688415,-89.39376529688415,6825.835202022201,216.74775233338005,-1558.2773407027034,1.6891703669624827,-1.0082051566517665,7.282955521502965,7.543952233061521,-0.5516373345974199,111.87500892323571,625.0196592757369,-3.3367890593153704,6.661261483870905
27,9,355.96227004357735,4.686264440913671,22 Jun 2025 10:26:59.000000000,98.56975956053759,95.55945960389778,1e-30,2418.4308316127053,96.19610472533579,186.22548402786896,0.0,0.0,66.19610472533577,30.0,-90.02937930253319,-90.02937930253319,6865.584049848575,191.4666147419736,-1375.6543807311853,1.4904612463671105,-1.0141297838710432,7.325650307077386,7.544208796622714,-2.089839106408972,111.55871652261136,625.2149042275969,-4.037729956422632,4.686264440913679
28,9,355.35430122335083,2.867418169592361,22 Jun 2025 10:27:24.000000000,97.97500591906777,94.96470596242796,1e-30,2589.830570067288,96.19610472533579,186.82023766933878,0.0,0.0,66.19610472533577,30.0,-90.62413294400301,-90.62413294400301,6900.350921200761,166.0465375545129,-1192.0305110589118,1.2906450719637554,-1.0193192100288535,7.363020028344673,7.544457587628349,-3.627897764531813,111.24202375269311,625.4361881302851,-4.64569877664918,2.8674181695923724
29,9,354.8211725173765,1.17648111311532,22 Jun 2025 10:27:49.000000000,97.41682773776937,94.40652778112955,1e-30,2761.7239231647995,96.19610472533579,187.3784158506372,0.0,0.0,66.19610472533577,30.0,-91.18231112530141,-91.18231112530141,6930.109961523349,140.50595210701465,-1007.5392345672534,1.0898679461875893,-1.0237694539287947,7.395035914320866,7.544698284823607,-5.165764209680533,110.92462581617616,625.6832389465071,-5.178827482623488,1.1764811131153146
