,Access Number,Azimuth,Elevation,Range,Time,C/No,Eb/No,BER,EIRP,Free Space Loss,Xmtr Elevation,Xmtr Azimuth,Xmtr Gain,Xmtr Power,x,y,z,xVel,yVel,zVel,RelSpeed,Lat,Lon,Alt,Modulation
186,3,223.02078985790473,4.061406810728128,2507.328805107829,20 Jun 2025 23:00:10.000000000,98.25620717692314,95.24590722028333,1e-30,96.19610472533579,186.53903641148344,3.0783246591999764e-06,-112.77031352865541,66.19610472533577,30.0,-4880.69692752028,886.2244340136273,-4947.798830383369,5.398072654052436,0.5036605578642906,-5.2369498769150935,7.537805141372248,-45.240282477854365,-84.43833402831467,638.8370167138688,BPSK
187,3,221.88085229759787,3.52065568848904,2559.2913545710785,20 Jun 2025 23:00:20.000000000,98.07803838544446,95.06773842880465,1e-30,96.19610472533579,186.71720520296213,3.0783246591999764e-06,-114.16280665772744,66.19610472533577,30.0,-4826.433968469405,891.2097322794039,-4999.881432364818,5.454211066352969,0.49338142117533323,-5.179264764137297,7.5376804840827765,-45.844762008392145,-84.65154968635558,639.0786336499556,BPSK
188,3,220.78658855468836,2.984274709875695,2612.0530804845807,20 Jun 2025 23:00:30.000000000,97.90079301460105,94.89049305796124,1e-30,96.19610472533579,186.8944505738055,3.1945284701301998e-06,-113.98284462110051,66.19610472533577,30.0,-4771.612768206333,896.0919577633706,-5051.384202084815,5.509714315997765,0.48304601125604407,-5.120983503854451,7.537556456813475,-46.44889015596844,-84.86850759018677,639.3195253212142,BPSK
189,3,219.735670460364,2.452561902944685,2665.5597453224373,20 Jun 2025 23:00:40.000000000,97.72466455439796,94.71436459775815,1e-30,96.19610472533579,187.07057903400863,3.1945284701301998e-06,-115.32477322257581,66.19610472533577,30.0,-4716.2397120263295,900.8705467903271,-5102.301210760867,5.564576096469734,0.4726555377847057,-5.062112931106478,7.537433098746304,-47.052655716713225,-85.08937011808324,639.559597241258,BPSK
190,3,218.72586462371726,1.925739203703846,2719.7605439351737,20 Jun 2025 23:00:50.000000000,97.54981959562345,94.53951963898363,1e-30,96.19610472533579,187.2454239927831,3.3066511133632074e-06,-115.91525306461838,66.19610472533577,30.0,-4660.321245247722,905.5449616126103,-5152.626598385576,5.6187901794437485,0.4622112000385444,-5.002659945440735,7.537310448944748,-47.656046892476425,-85.31430850788158,639.7987551583565,BPSK
191,3,217.7550357898594,1.4039639207473116,2774.6078909354596,20 Jun 2025 23:01:00.000000000,97.37640063623851,94.3661006795987,1e-30,96.19610472533579,187.41884295216806,3.3066511133632074e-06,-116.50957000022198,66.19610472533577,30.0,-4603.863876414577,910.1146695567969,-5202.354574300219,5.672350413203115,0.45171421084427255,-4.942631510097722,7.537188546338422,-48.259051246063166,-85.54350347489093,640.0369050969034,BPSK
192,3,216.82114844242952,0.8873386829853906,2830.057226454676,20 Jun 2025 23:01:10.000000000,97.2045286283614,94.19422867172159,1e-30,96.19610472533579,187.59071496004515,3.3066511133632074e-06,-117.10644644945964,66.19610472533577,30.0,-4546.874176447051,914.5791434966769,-5251.479417918001,5.725250723410026,0.4411657968074682,-4.882034651021543,7.537067429707315,-48.86165565104432,-85.77714588064957,640.2739533980645,BPSK
193,3,215.92226706531082,0.3759200227121292,2886.066840169833,20 Jun 2025 23:01:20.000000000,97.0343052783332,94.0240053216934,1e-30,96.19610472533579,187.76093831007333,3.3066511133632074e-06,-117.70497444260093,66.19610472533577,30.0,-4489.358773980733,918.9378819028157,-5299.995479255173,5.777485115541506,0.4305671732384778,-4.820876456102674,7.536947137666504,-49.463846240037626,-86.01543745883303,640.5098067613209,BPSK
194,3,215.27754099271064,0.00024165231126345614,2927.9180757003555,20 Jun 2025 23:01:27.411734690,96.90925456107281,93.898954604433,1e-30,96.19610472533579,187.88598902733372,3.1945284701301998e-06,-118.15935613662164,66.19610472533577,30.0,-4446.394612322831,922.0999414370048,-5335.5581853798685,5.815766683237553,0.42268008383828853,-4.775189630947077,7.536858535134777,-49.90989829543111,-86.19517808622345,640.6837891861417,BPSK
195,4,137.03475743559633,0.00020755040899892279,2926.7416901567854,21 Jun 2025 09:06:51.506764636,96.91274509871272,93.9024451420729,1e-30,96.19610472533579,187.88249848969383,0.0,0.0,66.19610472533577,30.0,4722.417381914369,553.9472228611484,-5146.196159691424,5.561428724612834,-0.881389224567178,5.010180218740847,7.537124269135673,-47.297439052373164,-39.53309000603967,639.8974022480776,BPSK
