,Access Number,Azimuth,Elevation,Time,C/No,Eb/No,BER,Range,EIRP,Free Space Loss,Xmtr Elevation,Xmtr Azimuth,Xmtr Gain,Xmtr Power,Rcvd. Iso. Power,Carrier Power at Rcvr Input,x,y,z,xVel,yVel,zVel,RelSpeed
217,9,156.02250012695117,19.908415052213478,22 Jun 2025 10:18:41.000000000,83.13479845283177,80.12449849619196,1e-30,1468.7373772972478,76.42935314446811,181.8936935547071,0.09370000000088904,-171.3498221936856,46.4293531444681,30.0,-105.464340410239,-105.464340410239,5194.370021090638,645.7653597506068,-4657.427021416462,5.057549275627293,-0.7665732838712804,5.536982399145594,7.538210222817579
218,9,155.944267450623,20.057673855058965,22 Jun 2025 10:18:42.000000000,83.17224082530419,80.16194086866437,1e-30,1462.4196994503639,76.42935314446811,181.8562511822347,0.09370000000088904,-171.25733378482332,46.4293531444681,30.0,-105.42689803776659,-105.42689803776659,5199.424463367894,644.9984178587339,-4651.887442588091,5.051536434799153,-0.7673200122783486,5.542382411907965,7.538222811324493
219,9,155.86523526998639,20.207917501873375,22 Jun 2025 10:18:43.000000000,83.20979789562442,80.1994979389846,1e-30,1456.1099685096106,76.42935314446811,181.8186941119145,0.09370000000088904,-171.16373381748312,46.4293531444681,30.0,-105.38934096744639,-105.38934096744639,5204.4728901023245,644.2307296941437,-4646.342466918145,5.04551770195859,-0.7680658588949784,5.547776037195039,7.538235403809904
220,9,155.78539085494586,20.359156691842998,22 Jun 2025 10:18:44.000000000,83.24746978390614,80.23716982726633,1e-30,1449.808296418965,76.42935314446811,181.78102222363276,0.09370000000088904,-171.06900351792427,46.4293531444681,30.0,-105.35166907916464,-105.35166907916464,5209.515295405069,643.4622961401278,-4640.792100796934,5.039493083971741,-0.7688108228463824,5.553163268653301,7.538248000234867
221,9,155.7047212106607,20.511402243171318,22 Jun 2025 10:18:45.000000000,83.28525659477677,80.27495663813696,1e-30,1443.514796900439,76.42935314293938,181.7432354112334,0.09369999999699934,-170.97312372572634,46.42935314293938,30.0,-105.31388226829401,-105.31388226829401,5214.551673394372,642.6931180793133,-4635.236350621048,5.033462587711589,-0.7695549032602707,5.558544099936423,7.538260600560462
222,9,155.62321292592392,20.664665056086513,22 Jun 2025 10:18:46.000000000,83.32315841527871,80.3128584586389,1e-30,1437.2295870113867,76.42935314446811,181.70533359226016,0.09370000000088904,-170.87607483981068,46.4293531444681,30.0,-105.27598044779208,-105.27598044779208,5219.582017735497,641.9232002095878,-4629.675222783005,5.027426220610064,-0.7702980956095453,5.56391852471269,7.538273204747777
223,9,155.54085274417022,20.818956263582084,22 Jun 2025 10:18:47.000000000,83.36117533593736,80.35087537929755,1e-30,1430.9527810655304,76.42935314446811,181.66731667160153,0.09370000000088904,-170.77783698728615,46.4293531444681,30.0,-105.23796352713345,-105.23796352713345,5224.6063234972335,641.1525357909853,-4624.108723694156,5.021383988431405,-0.7710404063393033,5.56928653665295,7.538285812757896
224,9,155.45762669128393,20.97428700624513,22 Jun 2025 10:18:48.000000000,83.39930740849016,80.38900745185035,1e-30,1424.684499864963,76.42935314293938,181.62918459752,0.09369999999699934,-170.67838974819807,46.42935314293938,30.0,-105.19983145458063,-105.19983145458063,5229.624584337003,640.3811295213479,-4618.536859783162,5.01533589864651,-0.771781830918278,5.574648129417062,7.538298424551864
225,9,155.3735206432299,21.13066858386388,22 Jun 2025 10:18:49.000000000,83.43755468098661,80.4272547243468,1e-30,1418.4248645584844,76.42935314293938,181.59093732502356,0.09369999999699934,-170.5777123212627,46.42935314293938,30.0,-105.16158418208418,-105.16158418208418,5234.636794417303,639.6089822859263,-4612.959637453143,5.009281958136664,-0.7725223684791255,5.580003296705227,7.53831104009083
226,9,155.28852017562477,21.28811241714481,22 Jun 2025 10:18:50.000000000,83.47591718003586,80.46561722339605,1e-30,1412.1739982574647,76.42935314293938,181.55257482597432,0.09369999999699934,-170.47578347069194,46.42935314293938,30.0,-105.12322168303493,-105.12322168303493,5239.642947895,638.8360949709839,-4607.377063127607,5.003222173805249,-0.7732620181553732,5.585352032211149,7.538323659335904
