,Access Number,Azimuth,Elevation,Time,C/No,Eb/No,BER,Range,EIRP,Free Space Loss,Xmtr Elevation,Xmtr Azimuth,Xmtr Gain,Xmtr Power,Rcvd. Iso. Power,Carrier Power at Rcvr Input,x,y,z,xVel,yVel,zVel,RelSpeed,Antenna Azimuth,Antenna Elevation
0,9,354.636542481245,1.1186637669868327,22 Jun 2025 10:28:06.000000000,48.314133974733735,45.30383401809392,1e-30,2767.8228616248402,47.112571566203925,187.39757645454097,0.9474253710880519,-171.3481973729984,17.11257156620393,30.0,-140.28500488833706,-140.28500488833706,6930.97921409956,139.70890447306775,-1001.6202757542989,1.0834295369021407,-1.023896234878621,7.395972095796295,7.544705846023954,-5.5057120236092505,0.18197729470885537
